Product ID,Product Name,Order Date,Sales,Quantity,Category,Region,Cost,Profit
114,Laptop,01-10-2023,64,1,Electronics,West,57,7
111,Smartphone,15-01-2023,888,7,Electronics,East,498,390
112,Microwave,15-10-2023,275,8,Electronics,West,576,-301
110,Blender,20-06-2023,1498,2,Appliances,South,430,1068
113,Headphones,01-10-2023,1481,9,Electronics,South,230,1251
108,Laptop,20-03-2023,162,1,Electronics,North,495,-333
114,Coffee Maker,05-09-2023,50,6,Appliances,North,589,-539
102,Smartphone,10-02-2023,315,1,Appliances,North,408,-93
109,Microwave,10-08-2023,1281,3,Electronics,West,206,1075
101,Coffee Maker,20-03-2023,1001,6,Appliances,North,81,920
108,Blender,10-02-2023,1442,3,Electronics,North,108,1334
112,Smartphone,15-10-2023,355,8,Electronics,North,414,-59
111,Laptop,12-07-2023,61,5,Appliances,West,37,24
112,Microwave,05-09-2023,1418,2,Appliances,West,243,1175
112,Microwave,15-05-2023,1441,4,Appliances,South,54,1387
104,Smartphone,15-05-2023,986,9,Electronics,South,479,507
104,Blender,05-09-2023,469,4,Appliances,South,486,-17
105,Coffee Maker,01-10-2023,938,8,Appliances,North,490,448
108,Coffee Maker,20-06-2023,220,5,Appliances,East,227,-7
105,Smartphone,20-06-2023,183,1,Electronics,West,123,60
108,Blender,01-10-2023,1014,7,Electronics,North,466,548
110,Headphones,03-11-2023,1098,3,Electronics,North,556,542
101,Microwave,15-05-2023,1263,8,Electronics,South,407,856
112,Smartphone,25-03-2023,1214,3,Appliances,North,133,1081
110,Smartphone,01-10-2023,707,1,Appliances,West,68,639
109,Smartphone,10-08-2023,1388,5,Electronics,North,487,901
106,Coffee Maker,15-05-2023,1392,2,Appliances,East,393,999
103,Smartphone,25-03-2023,1165,4,Electronics,East,164,1001
113,Headphones,15-10-2023,228,1,Electronics,West,403,-175
114,Coffee Maker,20-03-2023,1129,9,Appliances,East,261,868
108,Headphones,25-03-2023,1228,6,Electronics,East,68,1160
109,Coffee Maker,20-03-2023,160,8,Electronics,South,76,84
106,Microwave,10-02-2023,186,4,Appliances,East,65,121
111,Microwave,20-12-2023,281,9,Appliances,North,124,157
107,Coffee Maker,05-04-2023,1041,2,Electronics,East,390,651
101,Laptop,10-02-2023,517,9,Appliances,South,554,-37
114,Coffee Maker,15-05-2023,781,5,Appliances,North,175,606
105,Coffee Maker,20-03-2023,530,6,Electronics,East,397,133
105,Laptop,15-05-2023,1141,3,Electronics,West,94,1047
110,Smartphone,01-10-2023,863,4,Appliances,North,257,606
114,Blender,05-09-2023,1322,6,Appliances,North,549,773
104,Microwave,10-08-2023,1043,7,Electronics,West,584,459
106,Coffee Maker,15-01-2023,372,1,Electronics,West,210,162
107,Headphones,15-05-2023,971,7,Electronics,East,530,441
109,Laptop,10-08-2023,953,1,Appliances,East,184,769
101,Blender,01-10-2023,655,5,Electronics,South,564,91
106,Smartphone,25-03-2023,478,6,Electronics,South,464,14
107,Coffee Maker,01-10-2023,1342,2,Appliances,North,128,1214
103,Blender,15-10-2023,197,9,Appliances,West,401,-204
108,Smartphone,10-02-2023,1191,6,Electronics,North,592,599
105,Coffee Maker,03-11-2023,899,7,Electronics,North,391,508
109,Microwave,25-03-2023,416,8,Appliances,South,141,275
105,Laptop,15-01-2023,899,1,Electronics,South,482,417
109,Microwave,20-03-2023,1139,8,Appliances,East,198,941
110,Laptop,05-09-2023,862,4,Appliances,North,168,694
104,Headphones,10-08-2023,1443,8,Appliances,North,260,1183
109,Smartphone,05-09-2023,224,6,Appliances,North,268,-44
105,Laptop,05-04-2023,637,9,Appliances,South,282,355
110,Laptop,01-10-2023,544,4,Appliances,South,465,79
109,Microwave,15-05-2023,1022,2,Electronics,West,590,432
103,Laptop,20-03-2023,1187,2,Electronics,South,451,736
104,Laptop,05-04-2023,1184,5,Appliances,East,332,852
109,Coffee Maker,01-10-2023,1220,9,Appliances,West,101,1119
110,Microwave,12-07-2023,84,3,Electronics,West,292,-208
111,Laptop,15-05-2023,1048,8,Electronics,North,251,797
106,Blender,25-03-2023,1382,4,Electronics,South,106,1276
102,Laptop,10-02-2023,587,6,Electronics,North,91,496
107,Laptop,20-12-2023,799,6,Appliances,South,500,299
102,Laptop,10-08-2023,1087,3,Electronics,South,186,901
111,Smartphone,03-11-2023,423,5,Electronics,North,154,269
102,Smartphone,15-10-2023,606,3,Electronics,North,190,416
111,Laptop,15-01-2023,282,1,Electronics,North,570,-288
101,Laptop,15-01-2023,754,7,Appliances,North,564,190
111,Coffee Maker,03-11-2023,612,4,Appliances,East,135,477
111,Microwave,25-03-2023,988,7,Appliances,North,160,828
112,Laptop,20-06-2023,936,3,Appliances,South,386,550
111,Microwave,15-01-2023,775,5,Appliances,East,31,744
103,Coffee Maker,10-08-2023,1348,5,Electronics,North,262,1086
106,Headphones,25-03-2023,125,2,Appliances,East,398,-273
108,Blender,20-03-2023,488,2,Appliances,South,280,208
109,Coffee Maker,15-01-2023,748,4,Electronics,East,137,611
107,Smartphone,05-09-2023,1362,4,Appliances,East,305,1057
104,Blender,25-03-2023,964,4,Electronics,West,209,755
106,Headphones,10-08-2023,940,6,Appliances,West,322,618
105,Headphones,03-11-2023,741,2,Electronics,North,204,537
108,Coffee Maker,20-12-2023,302,6,Appliances,East,152,150
101,Blender,05-09-2023,1199,7,Electronics,South,256,943
101,Laptop,15-05-2023,1250,3,Electronics,North,473,777
113,Laptop,15-05-2023,1110,8,Electronics,West,457,653
111,Coffee Maker,15-01-2023,459,2,Appliances,North,112,347
106,Coffee Maker,05-09-2023,176,8,Appliances,East,94,82
110,Laptop,10-02-2023,1241,5,Appliances,West,310,931
112,Blender,01-10-2023,641,2,Appliances,North,420,221
102,Laptop,15-05-2023,343,7,Appliances,South,457,-114
105,Laptop,10-02-2023,1416,2,Electronics,North,136,1280
101,Laptop,20-03-2023,1069,6,Electronics,North,577,492
107,Blender,25-03-2023,359,3,Appliances,North,291,68
101,Coffee Maker,01-10-2023,711,9,Electronics,East,188,523
104,Blender,05-04-2023,577,3,Appliances,East,294,283
109,Coffee Maker,10-08-2023,589,3,Appliances,South,497,92
101,Headphones,15-10-2023,468,5,Electronics,East,231,237
104,Coffee Maker,25-03-2023,493,7,Electronics,East,184,309
106,Coffee Maker,03-11-2023,734,8,Appliances,West,42,692
106,Headphones,01-10-2023,889,7,Electronics,East,326,563
112,Coffee Maker,10-08-2023,285,9,Appliances,West,527,-242
113,Blender,01-10-2023,263,5,Electronics,East,274,-11
108,Blender,05-09-2023,134,3,Appliances,South,329,-195
101,Blender,20-03-2023,843,6,Appliances,North,391,452
107,Smartphone,12-07-2023,134,5,Electronics,East,383,-249
101,Laptop,15-10-2023,114,4,Appliances,North,550,-436
113,Blender,15-01-2023,712,2,Electronics,North,415,297
114,Headphones,01-10-2023,676,7,Electronics,North,341,335
107,Blender,10-08-2023,113,5,Appliances,West,443,-330
103,Smartphone,10-08-2023,1416,4,Appliances,South,307,1109
111,Laptop,05-09-2023,988,8,Appliances,West,385,603
108,Headphones,10-02-2023,968,9,Electronics,North,554,414
103,Smartphone,25-03-2023,1425,9,Appliances,South,45,1380
114,Coffee Maker,03-11-2023,1231,3,Electronics,South,74,1157
114,Microwave,12-07-2023,540,3,Electronics,East,350,190
113,Microwave,20-06-2023,1298,5,Appliances,West,355,943
101,Headphones,15-01-2023,362,5,Appliances,West,177,185
113,Coffee Maker,05-04-2023,664,2,Electronics,East,384,280
113,Laptop,20-06-2023,968,1,Appliances,North,265,703
114,Smartphone,25-03-2023,862,8,Appliances,North,134,728
108,Coffee Maker,15-01-2023,989,3,Electronics,West,503,486
103,Smartphone,10-08-2023,1161,1,Appliances,East,425,736
102,Laptop,20-12-2023,1376,1,Electronics,South,475,901
101,Coffee Maker,05-04-2023,729,2,Electronics,West,249,480
114,Laptop,01-10-2023,484,6,Electronics,South,471,13
103,Coffee Maker,10-02-2023,731,6,Electronics,East,57,674
102,Microwave,12-07-2023,1208,3,Appliances,East,504,704
102,Microwave,01-10-2023,1123,4,Appliances,East,334,789
106,Microwave,03-11-2023,389,2,Appliances,North,434,-45
112,Coffee Maker,10-02-2023,396,2,Electronics,North,542,-146
101,Smartphone,20-03-2023,695,7,Electronics,East,531,164
102,Smartphone,20-12-2023,1420,1,Electronics,North,377,1043
114,Coffee Maker,05-09-2023,698,7,Electronics,East,269,429
106,Smartphone,15-01-2023,294,1,Electronics,South,599,-305
103,Blender,01-10-2023,158,6,Appliances,South,366,-208
104,Coffee Maker,10-02-2023,582,3,Appliances,South,55,527
101,Smartphone,20-12-2023,1163,8,Appliances,South,438,725
108,Microwave,20-06-2023,345,6,Appliances,East,106,239
113,Headphones,05-09-2023,161,2,Appliances,South,246,-85
107,Coffee Maker,10-02-2023,1250,8,Electronics,South,357,893
107,Laptop,15-05-2023,392,5,Electronics,East,52,340
103,Microwave,20-03-2023,150,8,Electronics,South,339,-189
110,Microwave,25-03-2023,678,8,Electronics,West,296,382
110,Coffee Maker,01-10-2023,1474,6,Appliances,North,444,1030
103,Microwave,03-11-2023,77,2,Electronics,North,296,-219
114,Microwave,12-07-2023,986,8,Appliances,West,362,624
102,Coffee Maker,20-12-2023,107,6,Appliances,North,479,-372
112,Smartphone,20-03-2023,346,6,Appliances,North,594,-248
101,Headphones,05-09-2023,183,8,Appliances,North,276,-93
107,Laptop,15-05-2023,1404,1,Electronics,North,65,1339
107,Headphones,15-01-2023,298,2,Electronics,East,430,-132
112,Coffee Maker,20-06-2023,1070,9,Appliances,West,57,1013
102,Blender,12-07-2023,599,8,Appliances,North,249,350
107,Laptop,01-10-2023,951,7,Appliances,South,435,516
113,Microwave,20-12-2023,1148,7,Appliances,North,300,848
108,Coffee Maker,12-07-2023,883,5,Appliances,West,540,343
101,Blender,20-03-2023,1241,2,Electronics,East,315,926
109,Smartphone,20-12-2023,820,6,Electronics,West,483,337
107,Smartphone,05-09-2023,1428,3,Appliances,North,346,1082
103,Laptop,15-01-2023,1298,4,Appliances,South,326,972
108,Smartphone,10-08-2023,195,2,Electronics,West,367,-172
107,Headphones,03-11-2023,1314,2,Appliances,South,336,978
111,Headphones,15-05-2023,942,8,Electronics,East,457,485
113,Laptop,01-10-2023,393,8,Appliances,West,380,13
108,Coffee Maker,10-08-2023,1108,6,Appliances,West,540,568
106,Blender,20-06-2023,751,5,Electronics,East,554,197
109,Smartphone,15-01-2023,50,8,Electronics,East,521,-471
105,Headphones,15-10-2023,202,4,Electronics,East,38,164
103,Laptop,15-10-2023,478,4,Electronics,North,526,-48
103,Laptop,15-01-2023,557,5,Appliances,North,589,-32
101,Microwave,15-05-2023,1199,1,Electronics,West,590,609
112,Laptop,05-04-2023,540,1,Appliances,West,469,71
108,Headphones,10-08-2023,394,2,Appliances,South,581,-187
102,Smartphone,10-02-2023,270,8,Electronics,East,137,133
103,Laptop,12-07-2023,772,7,Electronics,East,274,498
108,Smartphone,01-10-2023,1098,9,Electronics,North,284,814
114,Smartphone,05-04-2023,577,5,Electronics,East,62,515
108,Microwave,10-02-2023,1255,2,Electronics,South,52,1203
114,Blender,03-11-2023,890,7,Electronics,South,595,295
111,Headphones,05-09-2023,1115,8,Appliances,East,78,1037
104,Headphones,01-10-2023,530,7,Electronics,South,491,39
104,Microwave,01-10-2023,979,7,Electronics,South,365,614
105,Smartphone,15-10-2023,921,5,Electronics,North,387,534
106,Coffee Maker,15-05-2023,1475,2,Electronics,West,151,1324
105,Coffee Maker,05-09-2023,394,6,Electronics,South,473,-79
114,Blender,12-07-2023,94,4,Electronics,West,388,-294
107,Headphones,25-03-2023,70,2,Appliances,East,375,-305
102,Blender,10-02-2023,1143,9,Appliances,East,222,921
107,Headphones,15-10-2023,922,7,Appliances,South,445,477
110,Blender,01-10-2023,97,6,Electronics,East,406,-309
107,Coffee Maker,05-04-2023,600,5,Electronics,North,492,108
101,Microwave,15-10-2023,336,3,Appliances,South,175,161
107,Headphones,10-02-2023,1051,4,Electronics,South,507,544
105,Blender,10-02-2023,1083,3,Appliances,East,437,646
103,Smartphone,15-05-2023,591,8,Electronics,East,315,276
113,Laptop,01-10-2023,805,3,Electronics,South,140,665
103,Coffee Maker,05-09-2023,323,7,Appliances,West,79,244
104,Coffee Maker,10-08-2023,1005,7,Electronics,East,43,962
113,Coffee Maker,03-11-2023,649,7,Electronics,East,163,486
112,Blender,25-03-2023,430,7,Appliances,West,372,58
102,Microwave,15-05-2023,1402,2,Appliances,South,315,1087
102,Coffee Maker,20-06-2023,528,3,Appliances,East,343,185
101,Blender,03-11-2023,64,9,Appliances,South,326,-262
105,Coffee Maker,01-10-2023,565,3,Electronics,South,598,-33
104,Laptop,15-05-2023,240,2,Appliances,South,193,47
111,Headphones,12-07-2023,1241,9,Electronics,East,526,715
110,Blender,25-03-2023,670,9,Appliances,South,45,625
102,Smartphone,15-10-2023,1210,4,Electronics,West,373,837
103,Headphones,15-01-2023,203,9,Electronics,North,107,96
107,Coffee Maker,20-06-2023,1461,3,Appliances,West,375,1086
107,Microwave,20-03-2023,1282,7,Appliances,South,101,1181
112,Laptop,20-12-2023,321,7,Appliances,North,299,22
104,Microwave,15-05-2023,192,8,Electronics,South,316,-124
105,Laptop,10-02-2023,1142,4,Electronics,West,95,1047
105,Laptop,10-08-2023,296,3,Electronics,North,97,199
106,Smartphone,15-01-2023,1334,3,Electronics,North,222,1112
114,Blender,15-05-2023,837,5,Appliances,South,84,753
109,Blender,15-05-2023,128,1,Appliances,South,408,-280
102,Headphones,05-04-2023,672,3,Electronics,North,197,475
105,Microwave,03-11-2023,574,6,Appliances,East,438,136
112,Headphones,05-04-2023,821,3,Appliances,East,537,284
103,Laptop,15-01-2023,987,5,Appliances,West,566,421
104,Coffee Maker,05-09-2023,1403,9,Appliances,South,131,1272
110,Microwave,15-10-2023,1262,2,Electronics,West,451,811
106,Laptop,05-04-2023,1168,2,Electronics,East,507,661
112,Laptop,10-02-2023,666,6,Electronics,East,149,517
108,Laptop,20-06-2023,1081,6,Appliances,South,320,761
101,Headphones,20-03-2023,116,8,Appliances,North,517,-401
110,Laptop,03-11-2023,240,2,Electronics,South,190,50
114,Coffee Maker,25-03-2023,1439,9,Electronics,East,107,1332
108,Laptop,20-03-2023,817,2,Electronics,North,67,750
111,Headphones,20-03-2023,570,1,Appliances,West,423,147
114,Laptop,25-03-2023,1039,2,Appliances,East,470,569
107,Headphones,05-04-2023,1190,7,Appliances,West,569,621
101,Blender,15-01-2023,316,8,Appliances,North,491,-175
102,Blender,25-03-2023,534,5,Electronics,West,323,211
103,Headphones,15-10-2023,1371,6,Electronics,East,429,942
101,Laptop,15-10-2023,1237,1,Appliances,South,121,1116
114,Coffee Maker,01-10-2023,425,6,Appliances,West,35,390
109,Headphones,12-07-2023,702,8,Electronics,East,300,402
108,Headphones,05-09-2023,1341,3,Electronics,East,588,753
102,Headphones,20-06-2023,598,1,Appliances,North,128,470
113,Coffee Maker,10-08-2023,1147,4,Electronics,East,555,592
109,Blender,05-04-2023,122,1,Appliances,South,223,-101
107,Microwave,03-11-2023,357,8,Electronics,South,186,171
109,Laptop,05-09-2023,248,5,Electronics,West,144,104
106,Microwave,25-03-2023,1203,1,Appliances,West,425,778
106,Smartphone,12-07-2023,621,8,Appliances,West,551,70
111,Smartphone,10-08-2023,840,9,Electronics,West,243,597
114,Laptop,03-11-2023,1224,2,Electronics,South,562,662
104,Microwave,20-06-2023,1279,9,Appliances,North,44,1235
110,Laptop,20-12-2023,228,8,Electronics,West,448,-220
110,Headphones,20-06-2023,246,7,Appliances,North,397,-151
113,Coffee Maker,05-04-2023,784,3,Appliances,East,242,542
113,Coffee Maker,25-03-2023,138,2,Appliances,East,34,104
102,Laptop,20-12-2023,848,7,Electronics,East,260,588
107,Microwave,05-09-2023,837,5,Electronics,North,230,607
105,Blender,15-01-2023,797,6,Electronics,North,431,366
111,Smartphone,05-09-2023,1256,4,Electronics,East,178,1078
106,Headphones,05-09-2023,258,2,Electronics,West,521,-263
102,Smartphone,20-06-2023,542,9,Electronics,North,255,287
105,Coffee Maker,15-01-2023,1203,3,Appliances,North,198,1005
110,Smartphone,15-01-2023,714,7,Appliances,South,181,533
104,Laptop,05-04-2023,1086,8,Appliances,East,253,833
109,Smartphone,03-11-2023,920,2,Electronics,East,533,387
106,Smartphone,10-08-2023,781,6,Electronics,South,579,202
102,Blender,15-05-2023,1179,8,Appliances,West,73,1106
101,Laptop,20-03-2023,1448,7,Electronics,North,533,915
105,Smartphone,03-11-2023,747,3,Electronics,East,270,477
109,Microwave,20-03-2023,1172,1,Electronics,West,380,792
106,Coffee Maker,20-06-2023,643,6,Electronics,West,52,591
110,Laptop,15-05-2023,935,8,Appliances,East,72,863
112,Blender,10-08-2023,901,6,Appliances,East,495,406
107,Coffee Maker,15-05-2023,1265,5,Appliances,North,69,1196
105,Smartphone,05-04-2023,374,8,Appliances,South,332,42
110,Headphones,05-09-2023,1028,2,Electronics,East,204,824
106,Microwave,20-06-2023,1005,1,Appliances,South,561,444
105,Headphones,15-01-2023,943,1,Appliances,West,490,453
111,Laptop,15-10-2023,1440,4,Appliances,South,222,1218
109,Headphones,20-06-2023,1391,6,Electronics,North,273,1118
106,Coffee Maker,20-03-2023,193,9,Electronics,West,309,-116
111,Smartphone,20-12-2023,433,1,Electronics,North,65,368
108,Coffee Maker,10-08-2023,265,1,Appliances,West,586,-321
102,Coffee Maker,15-05-2023,1434,5,Electronics,North,569,865
112,Smartphone,10-08-2023,373,5,Appliances,North,183,190
113,Microwave,03-11-2023,1088,5,Electronics,West,52,1036
109,Laptop,05-04-2023,266,6,Electronics,North,120,146
105,Headphones,20-06-2023,1000,8,Appliances,West,419,581
107,Smartphone,03-11-2023,232,3,Electronics,North,388,-156
110,Coffee Maker,20-12-2023,319,9,Electronics,East,579,-260
113,Laptop,25-03-2023,994,1,Electronics,West,257,737
101,Microwave,20-06-2023,919,4,Appliances,North,231,688
110,Smartphone,03-11-2023,516,9,Electronics,East,379,137
105,Microwave,15-01-2023,354,8,Electronics,West,67,287
112,Coffee Maker,20-06-2023,1217,9,Appliances,West,529,688
114,Laptop,12-07-2023,160,1,Electronics,West,72,88
110,Headphones,05-04-2023,1063,9,Electronics,South,546,517
114,Laptop,10-02-2023,281,3,Appliances,North,97,184
102,Coffee Maker,05-04-2023,644,9,Appliances,North,152,492
112,Blender,15-05-2023,1346,1,Electronics,West,365,981
106,Coffee Maker,15-10-2023,222,1,Electronics,West,182,40
111,Laptop,10-02-2023,1022,9,Electronics,West,191,831
101,Smartphone,20-12-2023,1080,6,Electronics,East,243,837
103,Microwave,15-05-2023,1228,4,Appliances,West,405,823
105,Headphones,15-05-2023,595,7,Appliances,South,472,123
104,Smartphone,15-01-2023,597,5,Electronics,North,452,145
103,Smartphone,20-12-2023,567,7,Appliances,South,567,0
110,Microwave,15-01-2023,963,8,Appliances,West,259,704
113,Microwave,20-12-2023,264,8,Appliances,East,88,176
105,Coffee Maker,01-10-2023,183,1,Electronics,West,125,58
111,Smartphone,05-09-2023,334,8,Electronics,West,291,43
108,Blender,20-03-2023,1199,6,Appliances,West,383,816
111,Blender,20-12-2023,735,4,Appliances,North,341,394
104,Smartphone,05-09-2023,1225,8,Appliances,South,165,1060
101,Microwave,05-09-2023,380,3,Electronics,East,502,-122
111,Coffee Maker,15-10-2023,1456,4,Electronics,West,459,997
107,Coffee Maker,20-03-2023,1188,6,Appliances,East,566,622
108,Smartphone,25-03-2023,943,7,Electronics,North,175,768
103,Headphones,10-02-2023,1357,4,Electronics,South,553,804
106,Headphones,10-08-2023,948,4,Electronics,West,116,832
102,Microwave,05-09-2023,1148,7,Appliances,North,138,1010
107,Smartphone,15-10-2023,1239,6,Electronics,North,452,787
108,Laptop,01-10-2023,1262,8,Appliances,West,374,888
106,Microwave,20-12-2023,127,1,Appliances,South,295,-168
106,Headphones,20-06-2023,996,7,Appliances,South,523,473
105,Microwave,20-06-2023,737,7,Electronics,East,362,375
108,Coffee Maker,15-05-2023,70,7,Electronics,East,442,-372
101,Blender,20-03-2023,615,7,Electronics,East,220,395
110,Coffee Maker,15-05-2023,1257,8,Electronics,North,171,1086
104,Laptop,20-12-2023,1295,9,Electronics,South,102,1193
104,Headphones,15-10-2023,876,9,Appliances,West,196,680
103,Laptop,12-07-2023,1401,2,Electronics,North,197,1204
103,Smartphone,12-07-2023,228,7,Appliances,West,595,-367
104,Laptop,01-10-2023,1185,7,Electronics,West,288,897
111,Laptop,03-11-2023,1132,4,Appliances,South,468,664
101,Microwave,10-08-2023,1400,9,Electronics,North,140,1260
114,Laptop,15-01-2023,954,8,Appliances,South,560,394
111,Microwave,20-12-2023,718,1,Electronics,North,319,399
113,Smartphone,15-01-2023,240,2,Appliances,South,591,-351
111,Blender,20-03-2023,1273,2,Appliances,East,539,734
102,Microwave,20-03-2023,1385,8,Electronics,West,204,1181
109,Laptop,05-09-2023,757,1,Appliances,North,331,426
110,Blender,12-07-2023,1108,4,Electronics,East,214,894
102,Smartphone,05-09-2023,428,5,Electronics,North,368,60
105,Coffee Maker,15-01-2023,436,9,Appliances,East,539,-103
109,Laptop,03-11-2023,286,7,Electronics,West,339,-53
109,Coffee Maker,10-02-2023,665,8,Electronics,South,536,129
108,Laptop,10-02-2023,332,9,Appliances,East,375,-43
101,Coffee Maker,20-03-2023,50,7,Appliances,East,110,-60
101,Coffee Maker,03-11-2023,513,5,Appliances,South,403,110
109,Microwave,15-05-2023,1303,5,Electronics,West,185,1118
113,Laptop,15-01-2023,1016,6,Appliances,East,461,555
111,Coffee Maker,10-02-2023,221,5,Appliances,West,529,-308
108,Microwave,03-11-2023,1160,9,Appliances,North,176,984
110,Laptop,03-11-2023,1196,3,Electronics,East,510,686
109,Blender,15-01-2023,892,3,Appliances,South,464,428
107,Microwave,05-04-2023,1371,7,Appliances,East,548,823
103,Blender,03-11-2023,739,7,Electronics,North,98,641
103,Blender,03-11-2023,624,6,Electronics,East,215,409
102,Coffee Maker,20-06-2023,214,3,Electronics,West,233,-19
105,Blender,12-07-2023,432,7,Electronics,North,583,-151
112,Headphones,05-09-2023,258,5,Appliances,West,42,216
112,Smartphone,15-01-2023,1462,7,Appliances,East,303,1159
103,Microwave,20-06-2023,273,2,Electronics,South,327,-54
114,Laptop,03-11-2023,52,6,Appliances,East,80,-28
106,Headphones,05-04-2023,421,8,Electronics,North,529,-108
102,Laptop,05-09-2023,660,1,Appliances,North,398,262
112,Microwave,15-01-2023,165,4,Appliances,North,386,-221
103,Laptop,20-03-2023,1343,1,Electronics,North,32,1311
105,Blender,20-06-2023,496,1,Electronics,North,283,213
112,Coffee Maker,05-09-2023,1441,8,Appliances,East,504,937
111,Coffee Maker,15-01-2023,1326,7,Appliances,North,535,791
111,Laptop,20-06-2023,1390,1,Appliances,North,285,1105
101,Smartphone,05-04-2023,464,2,Appliances,North,179,285
113,Coffee Maker,15-01-2023,1168,4,Appliances,South,517,651
101,Smartphone,15-01-2023,941,1,Electronics,South,308,633
110,Headphones,20-12-2023,1097,3,Appliances,East,88,1009
109,Headphones,15-01-2023,712,8,Electronics,East,475,237
107,Coffee Maker,01-10-2023,1123,8,Electronics,West,142,981
101,Coffee Maker,10-08-2023,767,8,Electronics,South,598,169
112,Blender,01-10-2023,1408,6,Appliances,East,518,890
114,Coffee Maker,03-11-2023,1152,6,Appliances,North,436,716
108,Blender,20-03-2023,1100,5,Appliances,East,396,704
103,Microwave,03-11-2023,320,9,Electronics,North,89,231
108,Blender,05-04-2023,611,4,Electronics,North,358,253
105,Coffee Maker,01-10-2023,853,7,Appliances,East,498,355
101,Smartphone,05-09-2023,296,1,Appliances,West,596,-300
107,Laptop,15-10-2023,436,9,Electronics,East,92,344
105,Headphones,10-08-2023,751,7,Electronics,West,213,538
106,Laptop,15-05-2023,608,9,Appliances,East,340,268
106,Coffee Maker,15-10-2023,1022,7,Electronics,East,567,455
108,Microwave,10-08-2023,1434,2,Electronics,West,206,1228
109,Microwave,12-07-2023,1033,6,Electronics,West,458,575
102,Coffee Maker,12-07-2023,401,4,Appliances,East,102,299
109,Laptop,15-01-2023,1329,3,Appliances,North,196,1133
112,Headphones,03-11-2023,1295,2,Appliances,North,254,1041
111,Microwave,10-08-2023,802,6,Appliances,North,38,764
110,Microwave,15-05-2023,830,8,Appliances,South,265,565
109,Coffee Maker,10-08-2023,1074,6,Appliances,West,57,1017
113,Blender,20-03-2023,595,9,Appliances,South,56,539
110,Smartphone,15-10-2023,128,5,Appliances,North,579,-451
110,Headphones,20-03-2023,1309,2,Electronics,East,225,1084
107,Laptop,15-05-2023,383,8,Appliances,South,232,151
101,Coffee Maker,10-08-2023,938,9,Appliances,North,114,824
107,Microwave,20-06-2023,1422,4,Appliances,South,59,1363
110,Microwave,20-12-2023,1171,6,Electronics,East,495,676
105,Coffee Maker,03-11-2023,1155,8,Electronics,North,128,1027
106,Headphones,20-03-2023,551,9,Electronics,North,219,332
110,Blender,20-03-2023,814,5,Appliances,East,41,773
107,Microwave,10-02-2023,970,6,Appliances,East,59,911
114,Smartphone,10-08-2023,599,4,Appliances,West,67,532
105,Headphones,03-11-2023,63,5,Electronics,West,323,-260
107,Coffee Maker,20-03-2023,441,7,Appliances,West,389,52
109,Laptop,01-10-2023,1420,9,Appliances,East,209,1211
103,Blender,05-04-2023,359,6,Appliances,West,141,218
108,Coffee Maker,20-12-2023,435,6,Electronics,East,473,-38
102,Smartphone,20-12-2023,1282,8,Electronics,North,50,1232
111,Headphones,10-08-2023,1430,4,Appliances,East,174,1256
107,Coffee Maker,12-07-2023,1023,3,Electronics,North,528,495
113,Coffee Maker,10-02-2023,1167,7,Electronics,North,175,992
102,Headphones,20-03-2023,1166,5,Electronics,South,470,696
114,Headphones,10-02-2023,389,2,Appliances,West,450,-61
104,Laptop,12-07-2023,646,2,Electronics,West,345,301
107,Coffee Maker,15-05-2023,806,6,Electronics,East,195,611
103,Microwave,15-05-2023,1095,8,Electronics,West,232,863
102,Laptop,15-10-2023,340,1,Electronics,South,525,-185
111,Laptop,10-08-2023,355,6,Appliances,East,497,-142
110,Blender,12-07-2023,683,2,Electronics,East,414,269
107,Microwave,25-03-2023,1201,2,Electronics,East,343,858
101,Laptop,15-10-2023,674,7,Electronics,West,284,390
114,Coffee Maker,25-03-2023,988,1,Appliances,West,52,936
108,Laptop,10-08-2023,1346,6,Electronics,West,368,978
103,Coffee Maker,15-01-2023,897,7,Electronics,East,522,375
112,Laptop,03-11-2023,491,8,Electronics,East,540,-49
112,Smartphone,10-02-2023,552,7,Electronics,North,395,157
113,Blender,10-02-2023,179,6,Appliances,North,401,-222
102,Headphones,03-11-2023,1205,9,Electronics,West,248,957
103,Headphones,03-11-2023,646,3,Appliances,East,504,142
105,Coffee Maker,15-05-2023,911,6,Appliances,West,452,459
111,Smartphone,25-03-2023,1463,4,Appliances,North,385,1078
108,Smartphone,03-11-2023,642,2,Appliances,South,489,153
110,Microwave,01-10-2023,1048,1,Electronics,South,532,516
107,Microwave,05-09-2023,374,1,Appliances,South,56,318
107,Laptop,03-11-2023,1142,3,Appliances,East,252,890
112,Coffee Maker,20-03-2023,497,4,Appliances,East,177,320
107,Smartphone,20-03-2023,868,2,Electronics,West,453,415
108,Microwave,20-03-2023,1238,1,Appliances,North,380,858
101,Laptop,15-05-2023,758,4,Appliances,North,215,543
104,Smartphone,20-12-2023,1499,7,Electronics,West,444,1055
113,Microwave,12-07-2023,314,6,Appliances,West,458,-144
106,Microwave,01-10-2023,661,6,Appliances,North,70,591
109,Coffee Maker,20-06-2023,1415,9,Electronics,West,422,993
113,Smartphone,20-12-2023,881,2,Appliances,South,108,773
102,Headphones,25-03-2023,1351,4,Appliances,South,573,778
101,Coffee Maker,01-10-2023,723,5,Appliances,South,479,244
